auction_date,bond_type,auction_type,round,settlement_date,maturity_date,quantity_tendered,average_rate,accepted_rate,quantity_accepted,total_amount_accepted,quantity_to_central_bank,total_amount_to_central_bank,benchmark
2009-07-16,NTN-F,Venda,2,2009-07-17,2013-01-01,400000.0,0.120586,0.120586,7856,7468242.08,0.0,0.0,
2009-07-16,NTN-F,Venda,1,2009-07-17,2017-01-01,150000.0,0.129448,0.129799,150000,130887805.19,0.0,0.0,
2009-07-16,NTN-F,Venda,2,2009-07-17,2017-01-01,30000.0,0.129448,0.129448,0,0.0,0.0,0.0,
2009-07-23,NTN-F,Compra,1,2009-07-24,2014-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-07-23,NTN-F,Compra,1,2009-07-24,2017-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-07-23,LFT,Venda,1,2009-07-24,2013-09-07,500000.0,0.0,0.0,331050,1308242724.91,0.0,0.0,
2009-07-23,LFT,Venda,1,2009-07-24,2015-09-07,500000.0,0.0,0.0,69350,274057190.66,0.0,0.0,
2009-07-23,LTN,Venda,1,2009-07-24,2010-04-01,500000.0,0.089,0.08901,303300,286153730.96,0.0,0.0,
2009-07-23,LTN,Venda,1,2009-07-24,2011-07-01,4500000.0,0.108039,0.108199,2592900,2127443375.51,0.0,0.0,
2009-07-23,NTN-F,Venda,1,2009-07-24,2013-01-01,1500000.0,0.120197,0.120297,1032900,985150473.25,0.0,0.0,
2009-07-23,NTN-F,Venda,1,2009-07-24,2017-01-01,150000.0,0.129892,0.13,145000,126569865.51,0.0,0.0,
2009-07-28,NTN-B,Venda,1,2009-07-29,2011-11-15,500000.0,0.0585,0.0585,141550,264460960.12,0.0,0.0,
2009-07-28,NTN-B,Venda,1,2009-07-29,2014-08-15,500000.0,0.065,0.065,105900,196153442.93,0.0,0.0,
2009-07-28,NTN-B,Venda,1,2009-07-29,2020-08-15,500000.0,0.0646,0.0646,76350,139497480.41,0.0,0.0,
2009-07-30,LFT,Venda,1,2009-07-31,2013-09-07,500000.0,0.0,0.0,17100,67687145.32,0.0,0.0,
2009-07-30,LFT,Venda,1,2009-07-31,2015-09-07,500000.0,0.0,0.0,134750,533382621.88,0.0,0.0,
2009-07-30,LTN,Venda,1,2009-07-31,2010-10-01,500000.0,0.095898,0.095999,410000,368455545.06,0.0,0.0,
2009-07-30,LTN,Venda,1,2009-07-31,2011-07-01,4000000.0,0.107251,0.107529,4000000,3293107111.4,0.0,0.0,
2009-07-30,LTN,Venda,2,2009-07-31,2011-07-01,800000.0,0.107251,0.107251,0,0.0,0.0,0.0,
2009-07-30,NTN-F,Venda,1,2009-07-31,2013-01-01,2000000.0,0.118852,0.11899,2000000,1918619097.75,0.0,0.0,
2009-07-30,NTN-F,Venda,2,2009-07-31,2013-01-01,400000.0,0.118852,0.118852,117569,112785064.36,0.0,0.0,
2009-07-30,NTN-F,Venda,1,2009-07-31,2017-01-01,500000.0,0.127883,0.12838,500000,441598123.63,0.0,0.0,
2009-07-30,NTN-F,Venda,2,2009-07-31,2017-01-01,100000.0,0.127883,0.127883,0,0.0,0.0,0.0,
2009-08-05,LFT,Troca,1,2009-08-06,2013-09-07,300000.0,0.0,0.0,89500,354735808.08,0.0,0.0,
2009-08-05,LFT,Troca,1,2009-08-06,2015-09-07,300000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-08-05,LTN,Troca,1,2009-08-06,2011-07-01,12500000.0,0.1069483441762513,0.10695,12180000,10048945740.18,0.0,0.0,
2009-08-05,LFT,Venda,1,2009-08-06,2013-09-07,300000.0,0.0,0.0,89500,354735808.08,0.0,0.0,
2009-08-05,LFT,Venda,1,2009-08-06,2015-09-07,300000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-08-05,LTN,Venda,1,2009-08-06,2011-07-01,12500000.0,0.106948,0.10695,12180000,10048945740.18,0.0,0.0,
2009-08-06,LFT,Venda,1,2009-08-07,2013-09-07,100000.0,0.0,0.0,89700,355645578.72,0.0,0.0,
2009-08-06,LFT,Venda,2,2009-08-07,2013-09-07,4485.0,0.0,0.0,0,0.0,0.0,0.0,
2009-08-06,LFT,Venda,1,2009-08-07,2015-09-07,100000.0,0.0,0.0,10300,40837786.62,0.0,0.0,
2009-08-06,LFT,Venda,2,2009-08-07,2015-09-07,515.0,0.0,0.0,0,0.0,0.0,0.0,
2009-08-06,LTN,Venda,1,2009-08-07,2010-10-01,300000.0,0.095481,0.09551,300000,270209915.82,0.0,0.0,
2009-08-06,LTN,Venda,2,2009-08-07,2010-10-01,60000.0,0.095481,0.095481,28876,26008605.08,0.0,0.0,
2009-08-06,LTN,Venda,1,2009-08-07,2011-07-01,1500000.0,0.106929,0.106929,1500000,1238092758.0,0.0,0.0,
2009-08-06,LTN,Venda,2,2009-08-07,2011-07-01,300000.0,0.106929,0.106929,76000,62730033.06,0.0,0.0,
2009-08-06,NTN-F,Venda,1,2009-08-07,2013-01-01,2000000.0,0.117288,0.117288,2000000,1930780012.0,0.0,0.0,
2009-08-06,NTN-F,Venda,2,2009-08-07,2013-01-01,400000.0,0.117288,0.117288,0,0.0,0.0,0.0,
2009-08-06,NTN-F,Venda,1,2009-08-07,2017-01-01,150000.0,0.127436,0.127499,141200,125264212.47,0.0,0.0,
2009-08-11,NTN-B,Venda,1,2009-08-12,2011-11-15,750000.0,0.0609,0.0609,22550,42062380.19,0.0,0.0,
2009-08-11,NTN-B,Venda,1,2009-08-12,2014-08-15,750000.0,0.0656,0.0656,263050,487722616.42,0.0,0.0,
2009-08-11,NTN-B,Venda,1,2009-08-12,2020-08-15,750000.0,0.064798,0.064798,192450,352293571.17,0.0,0.0,
2009-08-11,NTN-B,Venda,1,2009-08-12,2024-08-15,500000.0,0.0643,0.0643,63950,116701866.59,0.0,0.0,
2009-08-11,NTN-B,Venda,1,2009-08-12,2035-05-15,500000.0,0.0644,0.0644,111050,196943478.42,0.0,0.0,
2009-08-11,NTN-B,Venda,1,2009-08-12,2045-05-15,500000.0,0.0647,0.0647,203350,356905606.58,0.0,0.0,
2009-08-12,NTN-B,Compra,1,2009-08-13,2024-08-15,148000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-08-12,NTN-B,Compra,1,2009-08-13,2035-05-15,134000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-08-12,NTN-B,Compra,1,2009-08-13,2045-05-15,199000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-08-13,LFT,Venda,1,2009-08-14,2013-09-07,50000.0,0.0,0.0,16600,65924666.56,0.0,0.0,
2009-08-13,LFT,Venda,1,2009-08-14,2015-09-07,50000.0,-8e-06,-8e-06,1300,5163038.39,0.0,0.0,
2009-08-13,LTN,Venda,1,2009-08-14,2010-04-01,300000.0,0.087887,0.087887,300000,284661600.0,0.0,0.0,
2009-08-13,LTN,Venda,2,2009-08-14,2010-04-01,60000.0,0.087887,0.087887,0,0.0,0.0,0.0,
2009-08-13,LTN,Venda,1,2009-08-14,2011-07-01,1500000.0,0.106707,0.106799,1500000,1241057183.8,0.0,0.0,
2009-08-13,LTN,Venda,2,2009-08-14,2011-07-01,300000.0,0.106707,0.106707,182500,150995290.72,0.0,0.0,
2009-08-13,NTN-F,Venda,1,2009-08-14,2013-01-01,1000000.0,0.118589,0.118589,1000000,964250006.0,0.0,0.0,
2009-08-13,NTN-F,Venda,2,2009-08-14,2013-01-01,200000.0,0.118589,0.118589,5000,4821250.03,0.0,0.0,
2009-08-13,NTN-F,Venda,1,2009-08-14,2017-01-01,300000.0,0.128232,0.12845,270150,239352257.82,0.0,0.0,
2009-08-19,LTN,Troca,1,2009-08-20,2010-04-01,500000.0,0.0873576011847832,0.08739,500000,475211306.4,0.0,0.0,
2009-08-19,LTN,Troca,1,2009-08-20,2010-10-01,500000.0,0.0930899008437947,0.0931,500000,452917396.8,0.0,0.0,
2009-08-19,LTN,Venda,1,2009-08-20,2010-04-01,500000.0,0.087357,0.08739,500000,475211306.4,0.0,0.0,
2009-08-19,LTN,Venda,1,2009-08-20,2010-10-01,500000.0,0.093089,0.0931,500000,452917396.8,0.0,0.0,
2009-08-20,NTN-F,Compra,1,2009-08-21,2014-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-08-20,NTN-F,Compra,1,2009-08-21,2017-01-01,150000.0,0.129099,0.129099,10000,8846000.0,0.0,0.0,
2009-08-20,LFT,Venda,1,2009-08-21,2013-09-07,50000.0,0.0,0.0,14200,56486293.9,0.0,0.0,
2009-08-20,LFT,Venda,2,2009-08-21,2013-09-07,710.0,0.0,0.0,0,0.0,0.0,0.0,
2009-08-20,LFT,Venda,1,2009-08-21,2015-09-07,50000.0,0.0,0.0,35800,142409107.17,0.0,0.0,
2009-08-20,LFT,Venda,2,2009-08-21,2015-09-07,1790.0,0.0,0.0,0,0.0,0.0,0.0,
2009-08-20,LTN,Venda,1,2009-08-21,2010-10-01,300000.0,0.092949,0.092999,300000,271885134.49,0.0,0.0,
2009-08-20,LTN,Venda,2,2009-08-21,2010-10-01,60000.0,0.092949,0.092949,13385,12130608.42,0.0,0.0,
2009-08-20,LTN,Venda,1,2009-08-21,2011-07-01,2500000.0,0.105363,0.105499,2500000,2077255874.44,0.0,0.0,
2009-08-20,LTN,Venda,2,2009-08-21,2011-07-01,500000.0,0.105363,0.105363,41513,34493249.25,0.0,0.0,
2009-08-20,NTN-F,Venda,1,2009-08-21,2013-01-01,1000000.0,0.118487,0.118488,1000000,966651118.63,0.0,0.0,
2009-08-20,NTN-F,Venda,2,2009-08-21,2013-01-01,200000.0,0.118487,0.118487,5000,4833255.59,0.0,0.0,
2009-08-20,NTN-F,Venda,1,2009-08-21,2017-01-01,150000.0,0.128499,0.1287,100500,89146764.17,0.0,0.0,
2009-08-25,NTN-B,Venda,1,2009-08-26,2011-11-15,300000.0,0.0604,0.0604,10500,19671354.24,0.0,0.0,
2009-08-25,NTN-B,Venda,1,2009-08-26,2014-08-15,300000.0,0.0646,0.0646,124000,224877730.37,0.0,0.0,
2009-08-25,NTN-B,Venda,1,2009-08-26,2020-08-15,300000.0,0.06419,0.06419,150450,269420996.37,0.0,0.0,
2009-08-26,LTN,Compra,1,2009-08-27,2009-10-01,1000000.0,0.08711,0.08711,1000000,992077001.0,0.0,0.0,
2009-08-27,LFT,Venda,1,2009-08-28,2013-09-07,50000.0,-1.6e-05,-1.6e-05,20000,79694566.46,0.0,0.0,
2009-08-27,LFT,Venda,2,2009-08-28,2013-09-07,1000.0,-1.6e-05,-1.6e-05,0,0.0,0.0,0.0,
2009-08-27,LFT,Venda,1,2009-08-28,2015-09-07,50000.0,0.0,0.0,30000,119533840.95,0.0,0.0,
2009-08-27,LFT,Venda,2,2009-08-28,2015-09-07,1500.0,0.0,0.0,0,0.0,0.0,0.0,
2009-08-27,LTN,Venda,1,2009-08-28,2010-04-01,300000.0,0.087896,0.087934,300000,285613348.05,0.0,0.0,
2009-08-27,LTN,Venda,2,2009-08-28,2010-04-01,60000.0,0.087896,0.087896,0,0.0,0.0,0.0,
2009-08-27,LTN,Venda,1,2009-08-28,2011-07-01,2000000.0,0.106328,0.106399,2000000,1662455267.27,0.0,0.0,
2009-08-27,LTN,Venda,2,2009-08-28,2011-07-01,400000.0,0.106328,0.106328,53831,44745814.76,0.0,0.0,
2009-08-27,NTN-F,Venda,1,2009-08-28,2013-01-01,1000000.0,0.119,0.119,1000000,967531469.0,0.0,0.0,
2009-08-27,NTN-F,Venda,2,2009-08-28,2013-01-01,200000.0,0.119,0.119,0,0.0,0.0,0.0,
2009-08-27,NTN-F,Venda,1,2009-08-28,2017-01-01,150000.0,0.128666,0.1287,150000,133272835.45,0.0,0.0,
2009-08-27,NTN-F,Venda,2,2009-08-28,2017-01-01,30000.0,0.128666,0.128666,3500,3109699.49,0.0,0.0,
2009-09-02,LFT,Troca,1,2009-09-03,2013-09-07,300000.0,0.0,0.0,100000,398971181.2,0.0,0.0,
2009-09-02,LFT,Troca,1,2009-09-03,2015-09-07,300000.0,0.0,0.0,200000,797942362.4,0.0,0.0,
2009-09-02,LFT,Venda,1,2009-09-03,2013-09-07,300000.0,0.0,0.0,100000,398971181.18,0.0,0.0,
2009-09-02,LFT,Venda,1,2009-09-03,2015-09-07,300000.0,0.0,0.0,200000,797942362.4,0.0,0.0,
2009-09-03,LFT,Venda,1,2009-09-04,2013-09-07,150000.0,0.0,0.0,71000,283362810.85,0.0,0.0,
2009-09-03,LFT,Venda,1,2009-09-04,2015-09-07,150000.0,0.0,0.0,3700,14766794.36,0.0,0.0,
2009-09-03,LTN,Venda,1,2009-09-04,2010-10-01,300000.0,0.093745,0.09376,300000,272633654.31,0.0,0.0,
2009-09-03,LTN,Venda,2,2009-09-04,2010-10-01,60000.0,0.093745,0.093745,31957,29041845.63,0.0,0.0,
2009-09-03,LTN,Venda,1,2009-09-04,2011-07-01,2000000.0,0.106859,0.10698,2000000,1664346691.09,0.0,0.0,
2009-09-03,LTN,Venda,2,2009-09-04,2011-07-01,400000.0,0.106859,0.106859,96264,80108334.96,0.0,0.0,
2009-09-03,NTN-F,Venda,1,2009-09-04,2013-01-01,1000000.0,0.11968,0.119829,912700,883508580.88,0.0,0.0,
2009-09-03,NTN-F,Venda,1,2009-09-04,2017-01-01,300000.0,0.129364,0.12957,300000,266340263.86,0.0,0.0,
2009-09-03,NTN-F,Venda,2,2009-09-04,2017-01-01,60000.0,0.129364,0.129364,0,0.0,0.0,0.0,
2009-09-08,NTN-B,Venda,1,2009-09-09,2011-11-15,500000.0,0.0597,0.0597,33300,62651018.2,0.0,0.0,
2009-09-08,NTN-B,Venda,1,2009-09-09,2014-08-15,500000.0,0.0638,0.0638,86350,157584472.79,0.0,0.0,
2009-09-08,NTN-B,Venda,1,2009-09-09,2020-08-15,500000.0,0.063441,0.063441,84150,152013576.58,0.0,0.0,
2009-09-08,NTN-B,Venda,1,2009-09-09,2024-08-15,500000.0,0.063,0.063,34100,61514141.67,0.0,0.0,
2009-09-08,NTN-B,Venda,1,2009-09-09,2035-05-15,500000.0,0.0632,0.0632,41600,75353343.7,0.0,0.0,
2009-09-08,NTN-B,Venda,1,2009-09-09,2045-05-15,500000.0,0.063296,0.063296,174050,313400177.44,0.0,0.0,
2009-09-09,LTN,Compra,1,2009-09-10,2009-10-01,2000000.0,0.087464,0.087199,1250000,1243776823.7,0.0,0.0,
2009-09-09,NTN-B,Compra,1,2009-09-10,2024-08-15,149000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-09-09,NTN-B,Compra,1,2009-09-10,2035-05-15,136000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-09-09,NTN-B,Compra,1,2009-09-10,2045-05-15,235000.0,0.0636,0.0636,70200,125922187.79,0.0,0.0,
2009-09-10,LTN,Venda,1,2009-09-11,2010-04-01,300000.0,0.087739,0.087739,300000,286496700.0,0.0,0.0,
2009-09-10,LTN,Venda,2,2009-09-11,2010-04-01,60000.0,0.087739,0.087739,0,0.0,0.0,0.0,
2009-09-10,LTN,Venda,1,2009-09-11,2011-07-01,2500000.0,0.106247,0.106289,2500000,2085855467.47,6000000.0,5006053122.0,
2009-09-10,LTN,Venda,2,2009-09-11,2011-07-01,500000.0,0.106247,0.106247,234136,195349542.26,0.0,0.0,
2009-09-10,NTN-F,Venda,1,2009-09-11,2013-01-01,750000.0,0.11886,0.119029,655500,636993734.57,0.0,0.0,
2009-09-10,NTN-F,Venda,1,2009-09-11,2017-01-01,300000.0,0.129141,0.12929,240400,214056087.0,0.0,0.0,
2009-09-16,LTN,Troca,1,2009-09-17,2010-04-01,1000000.0,0.0880050005685683,0.08805,1000000,956140401.4,0.0,0.0,
2009-09-16,LTN,Troca,1,2009-09-17,2010-10-01,1000000.0,0.0938500009464391,0.09385,200000,182255597.4,0.0,0.0,
2009-09-16,LTN,Venda,1,2009-09-17,2010-04-01,1000000.0,0.088005,0.08805,1000000,956140401.4,0.0,0.0,
2009-09-16,LTN,Venda,1,2009-09-17,2010-10-01,1000000.0,0.09385,0.09385,200000,182255597.4,0.0,0.0,
2009-09-17,NTN-F,Compra,1,2009-09-18,2014-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-09-17,NTN-F,Compra,1,2009-09-18,2017-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-09-17,LFT,Venda,1,2009-09-18,2013-09-07,300000.0,0.0,0.0,240350,962089376.16,0.0,0.0,
2009-09-17,LFT,Venda,1,2009-09-18,2015-09-07,300000.0,0.0,0.0,57000,228163488.42,1000000.0,4002868218.0,
2009-09-17,LTN,Venda,1,2009-09-18,2010-10-01,300000.0,0.093958,0.093984,300000,273452615.1,0.0,0.0,
2009-09-17,LTN,Venda,2,2009-09-18,2010-10-01,60000.0,0.093958,0.093958,0,0.0,0.0,0.0,
2009-09-17,LTN,Venda,1,2009-09-18,2011-07-01,1500000.0,0.108552,0.108669,1500000,1249401231.23,4000000.0,3331736616.0,
2009-09-17,LTN,Venda,2,2009-09-18,2011-07-01,300000.0,0.108552,0.108552,1000,832934.15,0.0,0.0,
2009-09-17,NTN-F,Venda,1,2009-09-18,2013-01-01,300000.0,0.120976,0.12099,300000,290634297.0,0.0,0.0,
2009-09-17,NTN-F,Venda,2,2009-09-18,2013-01-01,60000.0,0.120976,0.120976,0,0.0,0.0,0.0,
2009-09-17,NTN-F,Venda,1,2009-09-18,2017-01-01,150000.0,0.13006,0.130189,150000,133331371.88,0.0,0.0,
2009-09-17,NTN-F,Venda,2,2009-09-18,2017-01-01,30000.0,0.13006,0.13006,2800,2488852.27,0.0,0.0,
2009-09-22,NTN-B,Venda,1,2009-09-23,2011-11-15,500000.0,0.0613,0.0613,119750,225263871.15,0.0,0.0,
2009-09-22,NTN-B,Venda,1,2009-09-23,2014-08-15,500000.0,0.0643,0.0643,152600,278765148.77,0.0,0.0,
2009-09-22,NTN-B,Venda,1,2009-09-23,2020-08-15,500000.0,0.0631,0.0631,19400,35241511.21,0.0,0.0,
2009-09-24,LTN,Venda,1,2009-09-25,2010-04-01,300000.0,0.088606,0.088619,300000,287338042.1,0.0,0.0,
2009-09-24,LTN,Venda,2,2009-09-25,2010-04-01,60000.0,0.088606,0.088606,0,0.0,0.0,0.0,
2009-09-24,LTN,Venda,1,2009-09-25,2011-07-01,2000000.0,0.110901,0.11099,2000000,1663093356.29,2000000.0,1663093356.0,
2009-09-24,LTN,Venda,2,2009-09-25,2011-07-01,400000.0,0.110901,0.110901,93220,77516781.32,0.0,0.0,
2009-09-24,NTN-F,Venda,1,2009-09-25,2013-01-01,500000.0,0.121792,0.121879,500000,484505592.86,0.0,0.0,
2009-09-24,NTN-F,Venda,2,2009-09-25,2013-01-01,100000.0,0.121792,0.121792,0,0.0,0.0,0.0,
2009-09-24,NTN-F,Venda,1,2009-09-25,2017-01-01,750000.0,0.129322,0.12955,750000,670493308.42,0.0,0.0,
2009-09-24,NTN-F,Venda,2,2009-09-25,2017-01-01,150000.0,0.129322,0.129322,41154,36791308.82,0.0,0.0,
2009-10-01,LTN,Venda,1,2009-10-02,2010-10-01,300000.0,0.097581,0.09759,300000,273530244.54,0.0,0.0,
2009-10-01,LTN,Venda,2,2009-10-02,2010-10-01,60000.0,0.097581,0.097581,0,0.0,0.0,0.0,
2009-10-01,LTN,Venda,1,2009-10-02,2011-07-01,2500000.0,0.111989,0.112084,2500000,2079675086.6,0.0,0.0,
2009-10-01,LTN,Venda,2,2009-10-02,2011-07-01,500000.0,0.111989,0.111989,0,0.0,0.0,0.0,
2009-10-01,NTN-F,Venda,1,2009-10-02,2013-01-01,1000000.0,0.121557,0.121789,1000000,971786134.61,0.0,0.0,
2009-10-01,NTN-F,Venda,2,2009-10-02,2013-01-01,200000.0,0.121557,0.121557,0,0.0,0.0,0.0,
2009-10-01,NTN-F,Venda,1,2009-10-02,2017-01-01,500000.0,0.128177,0.12845,500000,450380049.37,0.0,0.0,
2009-10-01,NTN-F,Venda,2,2009-10-02,2017-01-01,100000.0,0.128177,0.128177,0,0.0,0.0,0.0,
2009-10-06,NTN-B,Venda,1,2009-10-07,2011-11-15,750000.0,0.062,0.062,252000,475068237.32,0.0,0.0,
2009-10-06,NTN-B,Venda,1,2009-10-07,2014-08-15,750000.0,0.0644,0.0644,154400,282947897.64,0.0,0.0,
2009-10-06,NTN-B,Venda,1,2009-10-07,2020-08-15,750000.0,0.0631,0.0631,11200,20417355.78,0.0,0.0,
2009-10-08,LFT,Venda,1,2009-10-09,2013-09-07,50000.0,-8e-06,-8e-06,26200,105397804.5,0.0,0.0,
2009-10-08,LFT,Venda,2,2009-10-09,2013-09-07,1310.0,-8e-06,-8e-06,0,0.0,0.0,0.0,
2009-10-08,LFT,Venda,1,2009-10-09,2015-09-07,50000.0,0.0,0.0,23800,95739884.38,0.0,0.0,
2009-10-08,LFT,Venda,2,2009-10-09,2015-09-07,1190.0,0.0,0.0,0,0.0,0.0,0.0,
2009-10-08,LTN,Venda,1,2009-10-09,2010-04-01,300000.0,0.089294,0.089299,300000,288222437.9,0.0,0.0,
2009-10-08,LTN,Venda,2,2009-10-09,2010-04-01,60000.0,0.089294,0.089294,0,0.0,0.0,0.0,
2009-10-08,LTN,Venda,1,2009-10-09,2011-07-01,3000000.0,0.112427,0.112529,3000000,2499183184.78,0.0,0.0,
2009-10-08,LTN,Venda,2,2009-10-09,2011-07-01,600000.0,0.112427,0.112427,120,99967.32,0.0,0.0,
2009-10-08,NTN-F,Venda,1,2009-10-09,2013-01-01,750000.0,0.120468,0.120623,750000,732454420.94,0.0,0.0,
2009-10-08,NTN-F,Venda,2,2009-10-09,2013-01-01,150000.0,0.120468,0.120468,0,0.0,0.0,0.0,
2009-10-08,NTN-F,Venda,1,2009-10-09,2017-01-01,750000.0,0.126928,0.12723,550000,499387412.2,0.0,0.0,
2009-10-14,LFT,Troca,1,2009-10-15,2013-09-07,300000.0,0.0,0.0,10000,40266591.75,0.0,0.0,
2009-10-14,LFT,Troca,1,2009-10-15,2015-09-07,300000.0,0.0,0.0,19000,76506524.32,0.0,0.0,
2009-10-14,LTN,Troca,1,2009-10-15,2010-04-01,2000000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-10-14,LTN,Troca,1,2009-10-15,2010-10-01,2000000.0,0.0998490604385609,0.099849,30000,27379680.03,0.0,0.0,
2009-10-14,LFT,Venda,1,2009-10-15,2013-09-07,300000.0,0.0,0.0,10000,40266591.75,0.0,0.0,
2009-10-14,LFT,Venda,1,2009-10-15,2015-09-07,300000.0,0.0,0.0,19000,76506524.32,0.0,0.0,
2009-10-14,LTN,Venda,1,2009-10-15,2010-04-01,2000000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-10-14,LTN,Venda,1,2009-10-15,2010-10-01,2000000.0,0.099849,0.099849,30000,27379680.03,0.0,0.0,
2009-10-15,LTN,Venda,1,2009-10-16,2010-10-01,300000.0,0.099256,0.099399,300000,274041437.2,0.0,0.0,
2009-10-15,LTN,Venda,2,2009-10-16,2010-10-01,60000.0,0.099256,0.099256,0,0.0,0.0,0.0,
2009-10-15,LTN,Venda,1,2009-10-16,2011-07-01,2000000.0,0.112795,0.11303,2000000,1668006837.97,0.0,0.0,
2009-10-15,LTN,Venda,2,2009-10-16,2011-07-01,400000.0,0.112795,0.112795,0,0.0,0.0,0.0,
2009-10-15,NTN-F,Venda,1,2009-10-16,2013-01-01,300000.0,0.121252,0.1214,225200,219908091.67,0.0,0.0,
2009-10-15,NTN-F,Venda,1,2009-10-16,2017-01-01,300000.0,0.127336,0.127629,300000,272413431.68,0.0,0.0,
2009-10-15,NTN-F,Venda,2,2009-10-16,2017-01-01,60000.0,0.127336,0.127336,0,0.0,0.0,0.0,
2009-10-20,NTN-B,Venda,1,2009-10-21,2011-11-15,300000.0,0.062399,0.062399,105000,198484814.11,0.0,0.0,
2009-10-20,NTN-B,Venda,1,2009-10-21,2014-08-15,300000.0,0.0667,0.0667,16150,29432405.67,0.0,0.0,
2009-10-20,NTN-B,Venda,1,2009-10-21,2020-08-15,300000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-10-20,NTN-B,Venda,1,2009-10-21,2024-08-15,150000.0,0.066499,0.066499,24100,42516204.05,0.0,0.0,
2009-10-20,NTN-B,Venda,2,2009-10-21,2024-08-15,4820.0,0.066499,0.066499,0,0.0,0.0,0.0,
2009-10-20,NTN-B,Venda,1,2009-10-21,2035-05-15,150000.0,0.066498,0.066498,108850,191437405.63,0.0,0.0,
2009-10-20,NTN-B,Venda,2,2009-10-21,2035-05-15,21770.0,0.066498,0.066498,2993,5263869.13,0.0,0.0,
2009-10-20,NTN-B,Venda,1,2009-10-21,2045-05-15,150000.0,0.066,0.066,17050,29908929.39,0.0,0.0,
2009-10-20,NTN-B,Venda,2,2009-10-21,2045-05-15,3410.0,0.066,0.066,0,0.0,0.0,0.0,
2009-10-21,NTN-B,Compra,1,2009-10-22,2024-08-15,151000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-10-21,NTN-B,Compra,1,2009-10-22,2035-05-15,137000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-10-21,NTN-B,Compra,1,2009-10-22,2045-05-15,239000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-10-22,NTN-F,Compra,1,2009-10-23,2010-01-01,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-10-22,NTN-F,Compra,1,2009-10-23,2014-01-01,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-10-22,NTN-F,Compra,1,2009-10-23,2017-01-01,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2009-10-22,LFT,Venda,1,2009-10-23,2013-09-07,300000.0,0.0,0.0,280650,1132316348.22,0.0,0.0,
2009-10-22,LFT,Venda,2,2009-10-23,2013-09-07,14033.0,0.0,0.0,2256,9102104.69,0.0,0.0,
2009-10-22,LFT,Venda,1,2009-10-23,2015-09-07,300000.0,0.0,0.0,19350,78069913.89,0.0,0.0,
2009-10-22,LFT,Venda,2,2009-10-23,2015-09-07,968.0,0.0,0.0,0,0.0,0.0,0.0,
2009-10-22,LTN,Venda,1,2009-10-23,2010-04-01,300000.0,0.08731,0.08732,300000,289332336.5,0.0,0.0,
2009-10-22,LTN,Venda,2,2009-10-23,2010-04-01,60000.0,0.08731,0.08731,0,0.0,0.0,0.0,
2009-10-22,LTN,Venda,1,2009-10-23,2011-07-01,1000000.0,0.112926,0.11299,1000000,835607794.6,0.0,0.0,
2009-10-22,LTN,Venda,2,2009-10-23,2011-07-01,200000.0,0.112926,0.112926,105000,87738818.47,0.0,0.0,
2009-10-22,NTN-F,Venda,1,2009-10-23,2013-01-01,500000.0,0.12414,0.124299,470000,456802749.02,0.0,0.0,
2009-10-22,NTN-F,Venda,1,2009-10-23,2017-01-01,150000.0,0.131957,0.132199,150000,133768804.8,0.0,0.0,
2009-10-22,NTN-F,Venda,2,2009-10-23,2017-01-01,30000.0,0.131957,0.131957,12272,10944071.81,0.0,0.0,
2009-10-28,LTN,Compra,1,2009-10-29,2010-01-01,2000000.0,0.086909,0.086909,450000,443499361.65,0.0,0.0,
2009-10-29,LTN,Venda,1,2009-10-30,2010-10-01,300000.0,0.097246,0.097277,300000,275534382.01,0.0,0.0,
2009-10-29,LTN,Venda,2,2009-10-30,2010-10-01,60000.0,0.097246,0.097246,8043,7387076.78,0.0,0.0,
2009-10-29,LTN,Venda,1,2009-10-30,2011-07-01,1500000.0,0.112318,0.112358,1500000,1257215632.7,0.0,0.0,
2009-10-29,LTN,Venda,2,2009-10-30,2011-07-01,300000.0,0.112318,0.112318,81000,67889644.15,0.0,0.0,
2009-10-29,NTN-F,Venda,1,2009-10-30,2013-01-01,1000000.0,0.124395,0.124397,1000000,973584828.26,0.0,0.0,
